usages,parent,amount,key,subtotal,categories
1,6200002,12.5,10001,,[u'Equipment Use']
1,6200002,102.9,10002,,[u'Basic Service']
1,6200002,7.0,10003,,[u'Admin Fee']
2,6200002,22.04,10004,,[u'Fuel']
2,6200002,13.85,10005,,[u'Environmental']
1,6200002,22.95,10006,,[u'County Environmental']
1,6200002,26.91,10007,,[u'Tax']
2,6210001,2.95,10001,,[u'Admin Fee']
2,6210001,117.52,10002,,[u'Basic Service']
1;2,6210001,26.46,10003,,[u'Tax']
2,6210001,13.56,10004,,[u'Equipment Use']
1;2,6210001,82.48,10005,,[u'County Environmental']
1,6210001,21.59,10006,,[u'Fuel/Environmental']
1,6210002,12.5,10001,,[u'Equipment Use']
1,6210002,98.0,10002,,[u'Basic Service']
1,6210002,7.0,10003,,[u'Admin Fee']
2,6210002,17.53,10004,,[u'Fuel']
2,6210002,11.05,10005,,[u'Environmental']
1,6210002,21.18,10006,,[u'County Environmental']
1,6210002,24.83,10007,,[u'Tax']
1,6220001,12.5,10001,,[u'Equipment Use']
1,6220001,102.9,10002,,[u'Basic Service']
1,6220001,7.0,10003,,[u'Admin Fee']
2,6220001,20.82,10004,,[u'Fuel']
2,6220001,11.54,10005,,[u'Environmental']
1,6220001,22.44,10006,,[u'County Environment']
1,6220001,26.31,10007,,[u'Tax']
1,6230001,12.5,10001,,[u'Equipment Use']
1,6230001,98.0,10002,,[u'Basic Service']
1,6230001,7.0,10003,,[u'Admin Fee']
,6230001,17.48,10004,,[u'Fuel']
2,6230001,11.05,10005,,[u'Environmental']
1,6230001,21.17,10006,,[u'County Environmental']
1,6230001,24.83,10007,,[u'Tax']
2,6230002,12.5,10001,,[u'Equipment Use']
2,6230002,122.85,10002,,[u'Basic Service']
2,6230002,7.0,10003,,[u'Admin fee']
1,6230002,25.85,10004,,[u'Fuel']
1,6230002,16.24,10005,,[u'Environmental']
2,6230002,97.76,10006,,[u'County Environment']
2,6230002,31.36,10007,,[u'Tax']
2,6230003,12.5,10001,,[u'Equipment Use']
2,6230003,122.85,10002,,[u'Basic Service']
2,6230003,7.0,10003,,[u'Admin Fee']
1,6230003,24.87,10004,,[u'Fuel']
1,6230003,13.54,10005,,[u'Environmental']
2,6230003,95.8,10006,,[u'County Environment']
2,6230003,30.73,10007,,[u'Tax']
2,6240001,12.5,10001,,[u'Equipment Use']
2,6240001,122.85,10002,,[u'Basic Service']
2,6240001,7.0,10003,,[u'Admin Fee']
1,6240001,24.42,10004,,[u'Fuel']
1,6240001,13.54,10005,,[u'Environmental']
2,6240001,95.56,10006,,[u'County Environment']
2,6240001,30.65,10007,,[u'Tax']
1,6250001,116.84,10001,,[u'basic service']
1,6250001,28.06,10002,,[u'fuel/environmental']
1,6250001,76.81,10003,,[u'county environmental']
1,6250001,24.63,10004,,[u'tax']
1,6250001,1.92,10005,,[u'admin fee']
1,6250002,43.0,10001,,[u'basic charge']
1,6250002,257.61,10002,,[u'delivery']
1,6250002,-21.41,10003,,[u'decoupling']
1,6250002,8.54,10004,,[u'gas affordability']
1,6250002,819.82,10005,,[u'cost of gas']
2,6250002,18.0,10006,,[u'basic charge']
2,6250002,119.65,10007,,[u'delivery']
2,6250002,-9.91,10008,,[u'decoupling']
2,6250002,3.7,10009,,[u'gas affordability']
2,6250002,353.2,10010,,[u'cost of gas']
1,6260001,43.0,10001,,[u'basic charge']
1,6260001,588.32,10002,,[u'delivery']
1,6260001,-55.51,10003,,[u'decoupling']
1,6260001,20.56,10004,,[u'gas affordability']
1,6260001,2233.58,10005,,[u'cost of gas']
1,6260001,133.91,10006,,[u'interim adjustment']
1,6260002,43.0,10001,,[u'basic charge']
1,6260002,75.27,10002,,[u'delivery']
1,6260002,-6.73,10003,,[u'decoupling']
1,6260002,2.49,10004,,[u'gas affordability']
1,6260002,252.2,10005,,[u'cost of gas']
1,6260003,43.0,10001,,[u'basic charge']
1,6260003,333.47,10002,,[u'delivery']
1,6260003,-29.83,10003,,[u'decoupling']
1,6260003,11.05,10004,,[u'gas affordability']
1,6260003,1025.56,10005,,[u'cost of gas']
2,6260003,18.0,10006,,[u'basic charge']
2,6260003,147.7,10007,,[u'delivery']
2,6260003,-9.2,10008,,[u'decoupling']
2,6260003,4.57,10009,,[u'gas affordability']
2,6260003,421.25,10010,,[u'cost of gas']
1,6260004,43.0,10001,,[u'basic charge']
1,6260004,246.41,10002,,[u'delivery']
1,6260004,-21.11,10003,,[u'decoupling']
1,6260004,8.42,10004,,[u'gas affordability']
1,6260004,779.88,10005,,[u'cost of gas']
1,6260005,9.5,10001,,[u'basic charge']
1,6260005,97.69,10002,,[u'delivery']
1,6260005,1.53,10003,,[u'decoupling']
1,6260005,2.65,10004,,[u'gas affordability']
1,6260005,294.54,10005,,[u'cost of gas']
1,6260005,4.0,10006,,[u'franchise']
1,6270001,43.0,10001,,[u'basic charge']
1,6270001,199.1,10002,,[u'delivery']
1,6270001,-18.79,10003,,[u'decoupling']
1,6270001,6.96,10004,,[u'gas affordability']
1,6270001,675.02,10005,,[u'cost of gas']
1,6270001,46.71,10006,,[u'interim adjustment']
2,6270001,18.0,10007,,[u'basic charge']
2,6270001,86.41,10008,,[u'delivery']
2,6270001,-5.66,10009,,[u'decoupling']
2,6270001,2.81,10010,,[u'gas affordability']
2,6270001,270.38,10011,,[u'cost of gas']
2,6270001,19.24,10012,,[u'interim adjustment']
1,6270002,43.0,10001,,[u'basic charge']
1,6270002,109.14,10002,,[u'delivery']
1,6270002,-9.76,10003,,[u'decoupling']
1,6270002,3.62,10004,,[u'gas affordability']
1,6270002,353.15,10005,,[u'cost of gas']
1,6270002,21.22,10006,,[u'late fee']
1,6270003,43.0,10001,,[u'basic charge']
1,6270003,268.4,10002,,[u'delivery']
1,6270003,-24.01,10003,,[u'decoupling']
1,6270003,8.89,10004,,[u'gas affordability']
1,6270003,847.19,10005,,[u'cost of gas']
2,6270003,18.0,10006,,[u'basic charge']
2,6270003,119.49,10007,,[u'delivery']
2,6270003,-7.44,10008,,[u'decoupling']
2,6270003,3.69,10009,,[u'gas affordability']
2,6270003,349.83,10010,,[u'cost of gas']
1,6280001,43.0,10001,,[u'basic charge']
1,6280001,307.8,10002,,[u'delivery']
1,6280001,-12.51,10003,,[u'decoupling']
1,6280001,10.52,10004,,[u'gas affordability']
1,6280001,1034.36,10005,,[u'cost of gas']
2,6280001,18.0,10006,,[u'basic charge']
2,6280001,121.68,10007,,[u'delivery']
2,6280001,-2.98,10008,,[u'decoupling']
2,6280001,-17.32,10009,,[u'block rate']
2,6280001,3.87,10010,,[u'gas affordability']
2,6280001,380.78,10011,,[u'cost of gas']
1,6280002,43.0,10001,,[u'basic charge']
1,6280002,26.23,10002,,[u'delivery']
1,6280002,-0.98,10003,,[u'decoupling']
1,6280002,0.9,10004,,[u'gas affordability']
1,6280002,89.05,10005,,[u'cost of gas']
1,6280003,8.0,10001,,[u'basic charge']
1,6280003,5.36,10002,,[u'delivery']
1,6280003,0.09,10003,,[u'decoupling']
1,6280003,0.15,10004,,[u'gas affordability']
1,6280003,17.03,10005,,[u'cost of gas']
1,6280003,4.0,10006,,[u'franchise']
1,6280003,1.42,10007,,[u'interim adjustment']
1,6290001,8.0,10001,,[u'basic charge']
1,6290001,0.0,10002,,[u'delivery']
1,6290001,0.0,10003,,[u'decoupling']
1,6290001,0.0,10004,,[u'gas affordability']
1,6290001,0.0,10005,,[u'cost of gas']
1,6290001,0.39,10006,,[u'interim adjustment']
1,6290001,4.0,10007,,[u'franchise']
1,6290002,43.0,10001,,[u'basic charge']
1,6290002,78.7,10002,,[u'delivery']
1,6290002,-3.06,10003,,[u'decoupling']
1,6290002,2.79,10004,,[u'gas affordability']
1,6290002,308.48,10005,,[u'cost of gas']
1,6300001,43.0,10001,,[u'basic charge']
1,6300001,103.66,10002,,[u'delivery']
1,6300001,-9.27,10003,,[u'decoupling']
1,6300001,3.43,10004,,[u'gas affordability']
1,6300001,336.17,10005,,[u'cost of gas']
1,6300001,0.0,10006,,[u'interim adjustment']
1,6300001,0.0,10007,,[u'franchise']
1,6300002,8.0,10001,,[u'basic charge']
1,6300002,52.5,10002,,[u'delivery']
1,6300002,-0.82,10003,,[u'decoupling']
1,6300002,1.46,10004,,[u'gas affordability']
1,6300002,139.66,10005,,[u'cost of gas']
1,6300002,0.0,10006,,[u'interim adjustment']
1,6300002,0.0,10007,,[u'franchise']
1,6300003,-19.91,10001,,[u'revision']
1,6300003,0.0,10002,,[u'delivery']
1,6300003,0.0,10003,,[u'decoupling']
1,6300003,0.0,10004,,[u'block rate']
1,6300003,0.0,10005,,[u'gas affordability']
1,6300003,0.0,10006,,[u'cost of gas']
1,6310001,8.0,10001,,[u'basic charge']
1,6310001,0.0,10002,,[u'delivery']
1,6310001,0.0,10003,,[u'decoupling']
1,6310001,0.0,10004,,[u'gas affordability']
1,6310001,0.0,10005,,[u'cost of gas']
1,6310001,0.0,10006,,[u'interim adjustment']
1,6310001,0.0,10007,,[u'franchise']
1,6310002,8.0,10001,,[u'basic charge']
1,6310002,0.0,10002,,[u'delivery']
1,6310002,0.0,10003,,[u'decoupling']
1,6310002,0.0,10004,,[u'block rate']
1,6310002,0.0,10005,,[u'gas affordability']
1,6310002,0.0,10006,,[u'cost of gas']
1,6320001,18.0,10001,,[u'basic service']
1,6320001,34.99,10002,,[u'delivery']
1,6320001,-2.29,10003,,[u'decoupling']
1,6320001,1.14,10004,,[u'gas affordability']
1,6320001,109.47,10005,,[u'cost of gas']
1,6320001,8.31,10006,,[u'interim adjustment']
1,6330001,43.0,10001,,[u'basic service']
1,6330001,292.51,10002,,[u'delivery']
1,6330001,-26.17,10003,,[u'decoupling']
1,6330001,9.69,10004,,[u'gas affordability']
1,6330001,980.27,10005,,[u'cost of gas']
1,6330001,0.0,10006,,[u'interim adjustment']
1,6340001,43.0,10001,,[u'basic service']
1,6340001,93.76,10002,,[u'delivery']
1,6340001,-8.39,10003,,[u'decoupling']
1,6340001,3.11,10004,,[u'gas affordability']
1,6340001,295.93,10005,,[u'cost of gas']
1,6340001,0.0,10006,,[u'interim adjustment']
1,6350001,43.0,10001,,[u'basic service']
1,6350001,114.13,10002,,[u'delivery']
1,6350001,-10.77,10003,,[u'decoupling']
1,6350001,3.99,10004,,[u'gas affordability']
1,6350001,386.91,10005,,[u'cost of gas']
1,6350001,27.67,10006,,[u'interim adjustment']
1,6360001,35.11,10001,,[u'energy charge']
2,6360001,0.0,10002,,[u'demand']
1;2,6360001,10.5,10003,,[u'service charge']
1;2,6360001,0.67,10004,,[u'affordability']
1,6360001,0.15,10005,,[u'transmission']
1,6360001,2.75,10006,,[u'renewable adjustment']
1;2,6360001,7.95,10007,,[u'resource adjustment']
1;2,6360001,5.0,10008,,[u'franchise fee']
3,6360001,17.79,10009,,[u'lighting']
1;2,6360001,0.0,10010,,[u'boswell 4 adjustment']
1,6360002,344.78,10001,,[u'energy charge']
2,6360002,304.72,10002,,[u'demand']
1;2,6360002,10.5,10003,,[u'service charge']
1;2,6360002,0.67,10004,,[u'affordability']
1,6360002,2.15,10005,,[u'transmission']
1,6360002,9.71,10006,,[u'renewable adjustment']
1;2,6360002,101.56,10007,,[u'resource adjustment']
1;2,6360002,5.0,10008,,[u'franchise fee']
3,6360002,17.01,10009,,[u'lighting']
1;2,6360002,0.0,10010,,[u'boswell 4 adjustment']
1,6360003,750.2,10001,,[u'energy charge']
1,6360003,59.0,10002,,[u'basic charge']
1,6360003,0.0,10003,,[u'pca/kwh']
1,6360003,0.0,10004,,[u'operation round up amount']
1,6360003,0.0,10005,,[u'capital credits refund']
1,6360004,727.2,10001,,[u'energy charge']
1,6360004,59.0,10002,,[u'basic charge']
1,6360004,0.0,10003,,[u'pca/kwh']
1,6360004,0.0,10004,,[u'operation round up amount']
1,6360004,0.0,10005,,[u'capital credits refund']
1,6360005,1.09,10001,,[u'energy charge']
1,6360005,30.0,10002,,[u'basic charge']
1,6360005,0.0,10003,,[u'pca/kwh']
1,6360005,0.91,10004,,[u'operation round up amount']
1,6360005,0.0,10005,,[u'capital credits refund']
1,6370001,824.93,10001,,[u'energy charge']
2,6370001,427.78,10002,,[u'demand']
1;2,6370001,10.5,10003,,[u'service charge']
1;2,6370001,0.67,10004,,[u'affordability']
1,6370001,5.15,10005,,[u'transmission']
1,6370001,45.91,10006,,[u'renewable adjustment']
1;2,6370001,264.92,10007,,[u'resource adjustment']
1;2,6370001,5.0,10008,,[u'franchise fee']
3,6370001,17.89,10009,,[u'lighting']
1;2,6370001,0.0,10010,,[u'boswell 4 adjustment']
1,6370002,0.0,10001,,[u'energy charge']
1,6370002,30.0,10002,,[u'basic charge']
1,6370002,0.0,10003,,[u'pca/kwh']
1,6370002,0.21,10004,,[u'operation round up amount']
1,6370002,0.0,10005,,[u'capital credits refund']
1,6380001,24.61,10001,,[u'basic charge']
1,6380001,697.56,10002,,[u'energy charge']
1,6380001,698.79,10003,,[u'fuel cost']
2,6380001,508.74,10004,,[u'demand winter']
1;2,6380001,210.29,10005,2156.61,[u'other']
3,6380001,294.08,10006,,[u'distribution']
3,6380001,1182.95,10007,,[u'cost of gas']
3,6380001,10.63,10008,,[u'gas affordability']
3,6380001,175.82,10009,,[u'other']
3,6380001,50.0,10010,,[u'basic charge']
1;2,6380001,0.0,10011,,[u'energy charge credit']
1,6380002,10.0,10001,,[u'basic charge']
1,6380002,2.55,10002,,[u'energy charge']
1,6380002,0.82,10003,,[u'fuel cost']
1,6380002,5.38,10004,18.75,[u'other']
1,6380003,25.0,10001,,[u'basic charge']
1,6380003,133.87,10002,,[u'cost of gas']
1,6380003,35.02,10003,,[u'distribution']
1,6380003,1.18,10004,,[u'gas affordability']
1,6380003,24.19,10005,219.26,[u'other']
1,6380004,8.78,10001,,[u'basic charge']
1,6380004,0.49,10002,,[u'energy']
1,6380004,0.86,10003,,[u'energy']
1,6380004,0.55,10004,,[u'fuel cost']
1,6380004,3.82,10005,14.5,[u'other']
1,6380005,50.0,10001,,[u'basic cahrge']
1,6380005,23.71,10002,,[u'cost of gas']
1,6380005,8.62,10003,,[u'distribution']
1,6380005,0.31,10004,,[u'gas affordability']
1,6380005,8.62,10005,91.26,[u'other']
1,6380006,25.7,10001,,[u'basic charge']
1,6380006,205.69,10002,,[u'energy']
1,6380006,182.3,10003,,[u'fuel']
2,6380006,161.64,10004,,[u'demand winter']
1;2,6380006,57.8,10005,599.11,[u'other']
1,6380007,25.7,10001,,[u'basic charge']
1,6380007,536.58,10002,,[u'energy']
1,6380007,453.43,10003,,[u'fuel']
2,6380007,583.7,10004,,[u'demand winter']
1;2,6380007,166.21,10005,599.11,[u'other']
1,6380008,25.7,10001,,[u'basic charge']
1,6380008,779.83,10002,,[u'energy']
1,6380008,724.06,10003,,[u'fuel']
2,6380008,1363.16,10004,,[u'demand summer']
1;2,6380008,268.77,10005,599.11,[u'other']
1,6380009,24.61,10001,,[u'basic charge']
1,6380009,144.38,10002,,[u'energy']
1,6380009,142.86,10003,,[u'fuel']
2,6380009,250.2,10004,,[u'demand winter']
1;2,6380009,78.98,10005,599.11,[u'other']
1,6380010,24.61,10001,,[u'basic charge']
1,6380010,529.96,10002,,[u'energy']
1,6380010,519.75,10003,,[u'fuel']
2,6380010,533.76,10004,,[u'demand winter']
1;2,6380010,211.34,10005,599.11,[u'other']
1,6390001,50.0,10001,,[u'basic charge']
1,6390001,155.05,10002,,[u'distribution']
1,6390001,668.7,10003,,[u'cost of gas']
1,6390001,5.04,10004,,[u'gas affordability']
1,6390001,100.87,10005,979.66,[u'other']
1,6400001,9.54,10001,,[u'basic charge']
1,6400001,3.64,10002,,[u'energy charge']
1,6400001,1.74,10003,,[u'fuel cost']
1,6400001,4.82,10004,19.74,[u'other']
1,6400001,-9.0,10005,,[u'ele interim refund Cr']
1,6410001,25.15,10001,,[u'basic charge']
1,6410001,106.49,10002,,[u'energy']
2,6410001,205.32,10003,,[u'demand winter']
1,6410001,113.86,10004,,[u'fuel']
1;2,6410001,129.65,10005,580.47,[u'other']
1,6410002,25.7,10001,,[u'basic charge']
1,6410002,152.03,10002,,[u'energy']
1,6410002,125.51,10003,,[u'fuel']
3,6410002,63.49,10004,,[u'demand winter']
1;2,6410002,52.69,10005,599.11,[u'other']
2,6410002,140.56,10006,,[u'demand summer']
1,6410003,25.7,10001,,[u'basic charge']
1,6410003,152.03,10002,,[u'energy']
1,6410003,125.51,10003,,[u'fuel']
3,6410003,63.49,10004,,[u'demand winter']
1;2,6410003,52.69,10005,599.11,[u'other']
2,6410003,140.56,10006,,[u'demand summer']
1,6410004,25.7,10001,,[u'basic charge']
1,6410004,565.2,10002,,[u'energy']
1,6410004,464.84,10003,,[u'fuel']
3,6410004,223.24,10004,,[u'demand winter']
1;2,6410004,226.78,10005,599.11,[u'other']
2,6410004,1004.88,10006,,[u'demand summer']
1,6410005,25.7,10001,,[u'basic charge']
1,6410005,330.89,10002,,[u'energy']
1,6410005,318.38,10003,,[u'fuel']
2,6410005,462.96,10004,,[u'demand summer']
1;2,6410005,106.75,10005,599.11,[u'other']
1,6410006,8.94,10001,,[u'basic charge']
1,6410006,33.28,10002,,[u'energy']
1,6410006,15.75,10003,,[u'fuel']
2,6410006,0.0,10004,,[u'demand winter']
1;2,6410006,4.15,10005,599.11,[u'other']
1,6420001,8.61,10001,,[u'basic charge']
1,6420001,25.54,10002,,[u'energy']
1,6420001,10.75,10003,,[u'fuel']
2,6420001,0.0,10004,,[u'demand winter']
1;2,6420001,6.55,10005,599.11,[u'other']
1,6420002,24.61,10001,,[u'basic charge']
1,6420002,127.4,10002,,[u'energy']
1,6420002,127.71,10003,,[u'fuel']
2,6420002,250.2,10004,,[u'demand winter']
1;2,6420002,75.23,10005,599.11,[u'other']
1;2,6420002,-64.22,10006,,[u'MN transit improvement tax adj']
1;2,6420002,-1766.64,10007,,[u'Minnesota state tax adj']
1;2,6420002,-38.59,10008,,[u'hennepin county adj']
1,6420003,9.02,10001,,[u'basic charge']
1,6420003,10.77,10002,,[u'energy']
1,6420003,4.21,10003,,[u'fuel']
2,6420003,0.0,10004,,[u'demand summer']
1;2,6420003,0.7,10005,599.11,[u'other']
3,6420003,0.0,10006,,[u'demand winter']
1;2;3,6420003,-12.34,10007,,[u'elec interim refund cr']
1,6420004,8.65,10001,,[u'basic charge']
1,6420004,30.56,10002,,[u'energy']
1,6420004,12.13,10003,,[u'fuel']
2,6420004,0.0,10004,,[u'demand summer']
1;2,6420004,5.8,10005,599.11,[u'other']
1,6420005,25.7,10001,,[u'basic charge']
1,6420005,2809.3,10002,,[u'energy charge']
1,6420005,3063.72,10003,,[u'fuel']
2,6420005,2097.31,10004,,[u'demand winter']
1;2,6420005,905.25,10005,9130.1,[u'other']
1,6430001,25.15,10001,,[u'basic charge']
1,6430001,66.65,10002,,[u'energy']
1,6430001,79.61,10003,,[u'fuel']
2,6430001,141.64,10004,,[u'demand summer']
1;2,6430001,33.32,10005,599.11,[u'other']
1,6430002,25.15,10001,,[u'basic charge']
1,6430002,644.44,10002,,[u'energy']
1,6430002,799.58,10003,,[u'fuel']
2,6430002,1006.08,10004,,[u'demand summer']
1;2,6430002,337.8,10005,599.11,[u'other']
1,6430003,8.65,10001,,[u'basic charge']
1,6430003,8.27,10002,,[u'energy']
1,6430003,3.25,10003,,[u'fuel']
2,6430003,0.0,10004,,[u'demand summer']
1;2,6430003,1.02,10005,599.11,[u'other']
1,6430004,25.0,10001,,[u'basic charge']
1,6430004,37.36,10002,,[u'distribution']
1,6430004,175.39,10003,,[u'cost of gas']
1,6430004,1.21,10004,,[u'gas affordability']
1,6430004,6.6,10005,,[u'other']
2,6430004,25.0,10006,,[u'basic charge']
2,6430004,24.79,10007,,[u'distribution']
2,6430004,116.34,10008,,[u'cost of gas']
2,6430004,0.8,10009,,[u'gas affordability']
2,6430004,4.38,10010,,[u'resource adj']
3,6430004,20.0,10011,,[u'basic charge']
3,6430004,104.78,10012,,[u'energy charge']
3,6430004,40.25,10013,,[u'fuel cost']
3,6430004,17.38,10014,,[u'other']
4,6430004,10.0,10015,,[u'basic charge']
4,6430004,108.95,10016,,[u'energy charge']
4,6430004,41.86,10017,,[u'fuel cost']
4,6430004,16.36,10018,,[u'other']
5,6430004,25.0,10019,,[u'basic charge']
5,6430004,42.3,10020,,[u'distirbution']
5,6430004,198.53,10021,,[u'cost of gas']
5,6430004,1.37,10022,,[u'gas affordability']
5,6430004,7.47,10023,,[u'other']
6,6430004,25.7,10024,,[u'basic service']
6,6430004,15.92,10025,,[u'energy charge']
6,6430004,13.74,10026,,[u'fuel cost']
7,6430004,26.94,10027,,[u'demand winter']
6;7,6430004,10.17,10028,,[u'other']
1;2;3;4;5;6;7,6430004,9.61,10029,,[u'other']
1,6430005,25.0,10001,,[u'basic charge']
1,6430005,16.89,10002,,[u'distribution']
1,6430005,50.2,10003,,[u'cost of gas']
1,6430005,0.61,10004,,[u'gas affordability']
1,6430005,2.36,10005,,[u'other']
2,6430005,25.0,10006,,[u'basic charge']
2,6430005,14.06,10007,,[u'distribution']
2,6430005,41.77,10008,,[u'cost of gas']
2,6430005,0.51,10009,,[u'gas affordability']
2,6430005,1.96,10010,,[u'resource adj']
3,6430005,17.22,10011,,[u'basic charge']
3,6430005,201.1,10012,,[u'energy charge']
3,6430005,81.11,10013,,[u'fuel cost']
3,6430005,15.38,10014,,[u'other']
4,6430005,8.81,10015,,[u'basic charge']
4,6430005,101.44,10016,,[u'energy charge']
4,6430005,40.91,10017,,[u'fuel cost']
4,6430005,5.98,10018,,[u'other']
5,6430005,25.0,10019,,[u'basic charge']
5,6430005,12.95,10020,,[u'distirbution']
5,6430005,38.46,10021,,[u'cost of gas']
5,6430005,0.47,10022,,[u'gas affordability']
5,6430005,1.81,10023,,[u'other']
6,6430005,24.8,10024,,[u'basic service']
6,6430005,8.12,10025,,[u'energy charge']
6,6430005,8.16,10026,,[u'fuel cost']
7,6430005,4.25,10027,,[u'demand summer']
6;7,6430005,2.46,10028,,[u'other']
1;2;3;4;5;6;7,6430005,9.48,10029,,[u'other']
8,6430005,5.42,10030,,[u'demand winter']
1,6430006,25.0,10001,,[u'basic charge']
1,6430006,25.16,10002,,[u'distribution']
1,6430006,105.92,10003,,[u'cost of gas']
1,6430006,0.82,10004,,[u'gas affordability']
1,6430006,4.54,10005,,[u'other']
2,6430006,25.0,10006,,[u'basic charge']
2,6430006,11.47,10007,,[u'distribution']
2,6430006,48.29,10008,,[u'cost of gas']
2,6430006,0.37,10009,,[u'gas affordability']
2,6430006,2.07,10010,,[u'resource adj']
3,6430006,20.0,10011,,[u'basic charge']
3,6430006,70.5,10012,,[u'energy charge']
3,6430006,28.79,10013,,[u'fuel cost']
3,6430006,12.37,10014,,[u'other']
4,6430006,10.0,10015,,[u'basic charge']
4,6430006,66.12,10016,,[u'energy charge']
4,6430006,27.01,10017,,[u'fuel cost']
4,6430006,10.18,10018,,[u'other']
5,6430006,25.0,10019,,[u'basic charge']
5,6430006,17.39,10020,,[u'distirbution']
5,6430006,73.22,10021,,[u'cost of gas']
5,6430006,0.56,10022,,[u'gas affordability']
5,6430006,3.14,10023,,[u'other']
6,6430006,25.7,10024,,[u'basic service']
6,6430006,47.55,10025,,[u'energy charge']
6,6430006,43.63,10026,,[u'fuel cost']
7,6430006,26.94,10027,,[u'demand winter']
6;7,6430006,15.59,10028,,[u'other']
1;2;3;4;5;6;7,6430006,9.12,10029,,[u'other']
8,6430006,-5.21,10030,,[u'energy credit']
1,6430007,30.0,10001,,[u'basic charge']
1,6430007,0.09,10002,,[u'energy charge']
1,6430007,0.11,10003,,[u'wholesale non-demand']
1,6430007,40.0,10004,,[u'meter reading charge']
1,6430008,0.0,10001,,[u'recovery fee']
